Tachometer Signal,Underhang Accel. X,Underhang Accel. Y,Underhang Accel. Z,Overhang Accel. X,Overhang Accel. Y,Overhang Accel. Z,Microphone,Class
0.3094746549999999,-0.149575123,-0.015569202615,-0.003831438178,-0.0062753175,0.0053138386695,-0.058298118445000005,0.021428416172,0
-0.5262871605,0.11156314340000001,0.0008722697760000009,0.0034030095729999993,0.20221612900000002,0.0027670882965000008,-0.017582196865,-0.00447837264,0
0.5428718149999999,-0.07057574285000001,0.0012865774300000012,-0.0020747267599,0.255454638519,0.0019124616075000009,0.10440965384449999,0.020603248928,0
-0.5287119149999999,0.09730906172499999,0.014321156205000001,0.003210745946,0.07525205796000001,8.402120549999959e-05,0.050378888280499995,-0.006604876695,0
0.5462124600000001,-0.1376482251,-0.016812517092,-0.00401056598,-0.4681373555499999,0.0007174390607999994,-0.060547723265,0.023341534924000002,0
-0.511302756,0.09585508360500002,0.008287673890000001,0.0024345668621999998,-0.679916978235,-0.0032912323554999986,-0.22330583389999997,-0.008443982810000002,0
0.5436357449999999,-0.11129574725000001,-0.01694744861,-0.0031272924155,0.22966448352649999,0.005874333686549999,-0.009996753259000003,0.020268591018,0
-0.53098543,0.07139803944999999,0.00803748819,0.0032398602035,0.46560219151994997,0.007978161932000002,0.008504441995,-0.0046975760190000005,0
0.5836152400000001,-0.019361085364999996,0.0025305897480499997,-0.00023150438650000016,0.377096084055,0.0005339160409999995,0.031433816899999995,0.0176887664335,0
-0.5443092415000002,0.097564242865,0.016034571294999998,0.0036404951709999994,0.03653111163494999,0.0062569830719999995,-0.034471821576000004,-0.0007068764700000001,0
0.5906461975,-0.05166332257,-0.006106395110000002,-0.0014634067185000004,0.245429185405,0.008060023902,0.10625528616099998,0.012567921418500001,0
-0.52760223395,-0.03400657239,-0.009719934053499999,-0.00037697724150000036,-0.083554496603,-0.002172312540449999,-0.030747750549999998,0.004192773546000001,0
0.5889468265000001,-0.01769123445,0.008832246594999999,-0.0010356115248999999,0.9904737355,0.012216900992,0.2637351642,0.00668169261,0
-0.5474124625,0.027952032800000002,-0.010669234374999998,0.0011056345620000002,0.8720139559999999,0.0071368594294999995,0.227138546155,0.010851228739,0
0.5752517665,0.012358995394999994,0.008198263015,0.0013465690034999995,1.00544543826,0.00666556327705,0.337234046505,0.004607624536999999,0
-0.562450581,-0.09700633035499999,-0.009558599108499996,-0.0016368568794999999,0.6455344251799999,0.01206244005455,0.30990711299999996,0.012708577836900001,0
0.5857000630000001,0.02618506875,0.009391969630000002,0.0015105620255000006,0.34971879229999997,0.0022706052905000005,0.25603345652500004,-0.0030447372354999985,0
-0.544457062,-0.06901226298,-0.020841359579999996,-0.00209800333,-0.3170791545295,-0.013242066095499999,0.0228817073125,0.017004702064,0
0.5745433714999999,0.09671395447,0.020245051034999996,0.0038758606340499996,0.05327538747499999,0.0059840917669999995,0.089517372435,-0.0010082989170999994,0
-0.55140369,-0.05299541620349999,-0.011885629348999999,-0.0009252621759999999,0.025363618735499985,-0.0010758434839999993,0.043552114813989996,0.0165676341629,0
0.6086555619999999,-2.8813650000003576e-05,-0.0018652998849999997,0.0013014232359999998,0.11809530579,0.0116707118895,0.06955185529499999,-0.0011268580029999988,0
-0.576202565,-0.08838121848500001,-0.01329233279,-0.0025902025499999993,0.007263919574999988,0.003114874252,0.097929661286,0.0149846160914,0
0.634098031,0.066459976955,0.020440752485,0.0026536044699999994,0.29176610111,0.007581114058550001,0.189093127745,-0.0039551339225999994,0
-0.5667781345,-0.07046481924999999,-0.017842820270000004,-0.0015402684105,-0.40035155311,-0.009910634373,-0.025706970870999997,0.017357142067,0
0.6262378150000001,0.07499307228499999,0.010928698528999999,0.0029127612750999995,0.365722925849,0.0104174953575,0.108346670715,-0.0030734213110000007,0
-0.5689508449999999,-0.06312903820000001,-0.016926890295,-0.0006683278734999997,0.5264934220049999,0.006797104153499999,0.141921381055,0.015309295738999999,0
0.5849110500000002,0.033738612919499984,0.006182689414999999,0.0020781687345000003,0.45698479374999995,0.013571343263,0.08491063577,-0.002648137841000001,0
-0.5919781095000001,-0.061002451500000006,-0.00850901238,-0.0011008842060000002,0.13452175171,0.0011681266020000004,0.10539914414255,0.014762982323,0
0.38003058923500005,0.09424099714000002,0.021721822525,0.0025037088210000005,0.110757700095,-0.0011054880244999999,0.13438008905499998,-0.003003567865000001,0
-0.34483334149999995,-0.0780566374,-0.008271489275,-0.0010997785879999994,-0.6574022014550001,-0.0103983941195,-0.05376887971,0.017309733145799998,0
0.028922680499999957,0.06490359691,0.002209577555000001,0.0015743150481000003,-0.2578183914255,0.002373580218299999,-0.003648345390000003,-0.002928723570100001,0
-0.01514280500000001,-0.11483789875000001,-0.013267729744000005,-0.003321472271,0.20339658200000002,0.013630059750000001,0.1113884354055,0.019406705255000004,0
-0.2728779049999999,0.134034005275,0.0045507144099999975,0.00470477190445,0.5449647255,0.0104591867495,0.1640693930395,-0.0058916247171,0
0.29049038000000005,-0.07224319148000001,-0.002610030620999998,-0.0026638404159,0.6355755679245,0.004666453042,0.21753157796000003,0.0224841989855,0
